Sr. No.,FG,FG Position,Redox Potential,mol_filename_neutral,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_ArN,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH2,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_priamide,fr_sulfide
10,P(CH3)2,2,-1.75,P(CH3)2_R2_neutral,4.668611111111111,-0.07976189309743087,4.668611111111111,0.07976189309743087,0.48207362789368896,240.24599999999995,227.14199999999994,240.081635046,84,0.09004937657392495,-0.24450438998202556,0.24450438998202556,0.09004937657392495,0.7647058823529411,1.3529411764705883,2.0,2.3223112138967683,691.9372334712912,11.828062645816685,9.883092670827256,10.777519861827171,8.237183443017882,5.577845320652023,7.813913298151812,4.279765602771454,6.585017764265608,2.838932561300138,4.149898763662349,1.8868741902686312,2.6400358256215113,-1.5299999999999996,11538.41042967236,10.6130831298335,4.047117678804553,1.893733540911153,101.46359775452686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,26.12068929772834,42.89965937855042,0.0,22.066802870465047,0.0,35.292930859047466,0.0,0.0,0.0,13.329651208465071,42.46456947923127,0.0,5.304539896238908,0.0,0.0,7.9215880923435105,23.297608250359488,0.0,0.0,0.0,42.46456947923127,0.0,22.066802870465047,25.78,0.0,0.0,7.9215880923435105,0.0,22.066802870465047,5.304539896238908,0.0,24.26546827384644,41.496709455744316,0.0,0.0,0.0,9.291443898547072,1.3722973356009072,3.9012917821449573,0.0,14.41226383523231,0.0,4.509872448979592,-0.07976189309743087,0.14285714285714285,17,0,2,2,3,2,0,3,1,3,3.1498000000000017,75.44600000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11,S(CH3)2,1,-1.74,S(CH3)2_R1_neutral,4.6651388888888885,0.9520861678004537,4.6651388888888885,0.9520861678004537,0.46886898923144565,226.30400000000003,216.22399999999996,226.05646932,78,0.10295805830520946,-0.24446129352430207,0.24446129352430207,0.10295805830520946,0.8125,1.5,2.25,2.4620937466769006,664.2016474199265,10.957819157813606,8.844127365791163,9.660623946718887,7.881341395361316,5.078166831741629,6.302911703133217,3.5403266798372424,4.388401375928551,2.5525097432918624,3.321768077940757,1.7815237634373382,2.3397357706070316,-1.6099999999999999,8298.814492024436,9.604262926880295,3.75718643899263,1.4417365761224787,97.72208028462227,0.0,5.516700717616262,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,11.761884949391115,18.19910120538483,30.521237457357845,4.895483475517775,16.550102152848787,0.0,33.82868781985616,0.0,0.0,4.895483475517775,6.255769183511404,42.46456947923127,0.0,0.0,0.0,0.0,11.761884949391115,16.22372622540582,0.0,0.0,0.0,47.360052954749044,0.0,22.066802870465047,25.78,0.0,0.0,0.0,0.0,22.066802870465047,4.895483475517775,11.761884949391115,36.39820241076966,22.290093293867432,0.0,0.0,1.7043431122448978,10.452225056689342,0.0,3.8648176492819353,0.0,14.084126275510204,2.0611545729402874,0.0,0.0,0.07692307692307693,16,0,2,2,3,3,0,3,1,3,3.504900000000002,68.82500000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
12,S(CH3)2,2,-1.77,S(CH3)2_R2_neutral,4.610462962962963,0.9508347505668937,4.610462962962963,0.9508347505668937,0.46886898923144565,226.304,216.22399999999996,226.05646932,78,0.09052814186968307,-0.24450379074073103,0.24450379074073103,0.09052814186968307,0.8125,1.4375,2.125,2.3730589868180374,664.2016474199265,10.957819157813606,8.844127365791161,9.660623946718887,7.864504642955708,5.072183767597922,6.29692863898951,3.5669659276518235,4.446618738906719,2.546118667357404,3.271457081834148,1.7270961066912123,2.160701574889254,-1.6099999999999994,8158.272154695604,9.604262926880295,3.75718643899263,1.5321343820169457,97.72208028462227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,11.761884949391115,12.13273413692322,36.58760452581946,4.895483475517775,22.066802870465047,0.0,33.828687819856164,0.0,0.0,4.895483475517775,6.255769183511404,42.46456947923127,0.0,0.0,0.0,0.0,11.761884949391115,16.22372622540582,0.0,0.0,0.0,47.360052954749044,0.0,22.066802870465047,25.78,0.0,0.0,0.0,0.0,22.066802870465047,4.895483475517775,11.761884949391115,30.33183534230805,28.35646036232904,0.0,0.0,1.7212525720164606,10.411316609977325,0.0,3.821485733182162,0.0,14.147490341815738,2.065121409674981,0.0,0.0,0.07692307692307693,16,0,2,2,3,3,0,3,1,3,3.504900000000001,68.82500000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
13,SH,1,-1.66,SH_R1_neutral,4.538333333333333,0.8606790123456791,4.538333333333333,0.8606790123456791,0.4575015036380555,212.27700000000002,204.21299999999997,212.040819256,72,0.10271159070652543,-0.2444614562743825,0.2444614562743825,0.10271159070652543,0.7333333333333333,1.4,2.2,2.532561174306745,649.2405310388475,10.25071237662706,7.883092670827257,8.777519861827173,7.34333659290053,4.689401193795813,5.136614789295771,3.3571921755401575,3.838997863037297,2.3483178746549025,2.709192472029878,1.6277257693620804,1.8783417883812579,-1.6099999999999999,4748.435641333787,8.678525624218658,3.2063473413069423,1.357437273179266,92.38909480826214,0.0,5.516700717616262,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,12.628789148012991,18.19910120538483,24.26546827384644,4.895483475517775,16.550102152848787,0.0,34.69559201847803,0.0,0.0,4.895483475517775,0.0,42.46456947923127,0.0,0.0,0.0,0.0,12.628789148012991,9.967957041894417,0.0,0.0,0.0,47.360052954749044,0.0,22.066802870465047,25.78,0.0,0.0,0.0,0.0,26.96228634598282,0.0,0.0,42.46456947923127,22.596746189907407,0.0,0.0,4.373397423784329,9.931900982615268,0.0,3.5797839506172844,0.0,13.670473198538675,0.0,0.0,0.0,0.0,15,0,2,2,3,3,1,3,0,3,3.0717000000000017,64.29600000000002,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
14,SH,2,-1.72,SH_R2_neutral,4.52712962962963,0.8900000000000001,4.52712962962963,0.8900000000000001,0.4575015036380555,212.27700000000002,204.21299999999997,212.040819256,72,0.0905191271760329,-0.24450379321183147,0.24450379321183147,0.0905191271760329,0.7333333333333333,1.3333333333333333,2.066666666666667,2.474936442179002,649.2405310388475,10.250712376627058,7.883092670827256,8.777519861827171,7.3264998404949235,4.6834181296521065,5.130631725152064,3.3853384117715377,3.9017361912658597,2.3225347818058153,2.600705425179382,1.6087035468950646,1.8055238955008106,-1.6099999999999994,4584.5462110820845,8.678525624218658,3.2063473413069423,1.448241543709337,92.38909480826214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,12.628789148012991,12.13273413692322,30.33183534230805,4.895483475517775,22.066802870465047,0.0,34.69559201847804,0.0,0.0,4.895483475517775,0.0,42.46456947923127,0.0,0.0,0.0,0.0,12.628789148012991,9.967957041894417,0.0,0.0,0.0,47.360052954749044,0.0,22.066802870465047,25.78,0.0,0.0,0.0,0.0,26.96228634598282,0.0,0.0,42.46456947923127,22.596746189907407,0.0,0.0,4.286793937739705,9.95880968127992,0.0,3.6468033509700186,0.0,13.663148585565915,0.0,0.0,0.0,0.0,15,0,2,2,3,3,1,3,0,3,3.0717000000000003,64.29600000000002,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
15,CH2=CH,1,-1.73,CH2=CH_R1_neutral,4.614722222222222,0.9130555555555556,4.614722222222222,0.9130555555555556,0.5699308559639931,206.248,196.16799999999995,206.08439832,76,0.09661357261759433,-0.24448165827339144,0.24448165827339144,0.09661357261759433,0.8125,1.5,2.25,2.507636668300972,686.4503651700354,10.957819157813606,8.720336125703472,8.720336125703472,7.881341395361315,5.16271782110451,5.16271782110451,3.631417710987592,3.631417710987592,2.6207373297315693,2.6207373297315693,1.828905669022228,1.828905669022228,-2.2199999999999993,8298.814492024436,9.038511761049026,3.417543059890344,1.2739867573532726,93.27430934146938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,36.92042406427882,18.19910120538483,5.563451491696996,22.066802870465047,0.0,28.142822977298927,0.0,0.0,0.0,0.0,54.60695665452676,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,5.563451491696996,49.04350516282977,0.0,28.142822977298927,25.78,0.0,0.0,0.0,0.0,27.63025436216204,0.0,0.0,48.54058958606515,16.546892725492913,0.0,0.0,0.0,9.19074074074074,0.0,4.697745653817083,0.0,13.84020628621819,1.8112962962962962,3.7933443562610227,0.0,0.0,16,0,2,2,3,2,0,2,1,3,3.426000000000001,67.13500000000002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
16,CH2=CH,2,-1.72,CH2=CH_R2_neutral,4.576018518518518,0.9130555555555556,4.576018518518518,0.9130555555555556,0.5699308559639931,206.248,196.16799999999995,206.08439832,76,0.09000961459037984,-0.24450444218294395,0.24450444218294395,0.09000961459037984,0.8125,1.4375,2.125,2.41459347479543,686.4503651700354,10.957819157813606,8.720336125703472,8.720336125703472,7.864504642955708,5.156734756960803,5.156734756960803,3.664597000589641,3.664597000589641,2.598710098712818,2.598710098712818,1.7643073081591798,1.7643073081591798,-2.2199999999999993,8158.272154695604,9.038511761049026,3.417543059890344,1.3554235479050636,93.27430934146938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,30.85405699581721,29.828919765543436,0.0,22.066802870465047,0.0,28.142822977298927,0.0,0.0,0.0,0.0,54.60695665452676,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,5.563451491696996,49.04350516282977,0.0,28.142822977298927,25.78,0.0,0.0,0.0,0.0,27.63025436216204,0.0,0.0,48.54058958606515,16.546892725492913,0.0,0.0,0.0,9.132314814814816,0.0,4.759302248677249,0.0,13.874052973041069,1.815784202569917,3.7518790942302847,0.0,0.0,16,0,2,2,3,2,0,2,1,3,3.426000000000002,67.13500000000002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
17,C6H5,1,-1.76,C6H5_R1_neutral,4.791519274376418,0.9336862244897959,4.791519274376418,0.9336862244897959,0.47010688753631374,256.308,244.21199999999993,256.100048384,94,0.09723757377278683,-0.24448126391416264,0.24448126391416264,0.09723757377278683,0.5,1.15,1.95,2.0927349858436646,898.5299589568692,13.363596551749424,10.822630421275429,10.822630421275429,9.915816237971963,6.6264779985687925,6.6264779985687925,4.751652302873431,4.751652302873431,3.454408911050956,3.454408911050956,2.493171155248185,2.493171155248185,-2.739999999999999,85963.38351760796,11.117393860075682,4.422633639339759,1.7375391515216136,116.29112235092447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,54.59730361615449,23.762552697081826,5.563451491696996,22.066802870465047,0.0,22.066802870465047,0.0,0.0,0.0,0.0,72.79640482153933,11.126902983393991,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,72.79640482153933,0.0,33.193705853859036,25.78,0.0,0.0,0.0,0.0,27.63025436216204,5.563451491696996,0.0,54.59730361615449,18.19910120538483,9.967957041894417,0.0,0.0,9.492868008314437,0.0,6.055629671621736,0.0,24.451502320063824,0.0,0.0,0.0,0.0,20,0,2,3,4,2,0,2,1,4,4.450000000000003,82.48000000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
18,C6H5,2,-1.73,C6H5_R2_neutral,4.701348733938019,0.9336862244897959,4.701348733938019,0.9336862244897959,0.47010688753631374,256.308,244.21199999999993,256.100048384,94,0.09003161787139012,-0.24450443623804013,0.24450443623804013,0.09003161787139012,0.45,1.05,1.8,1.9672326167036827,898.5299589568692,13.363596551749424,10.822630421275429,10.822630421275429,9.898979485566358,6.620494934425085,6.620494934425085,4.781840060403627,4.781840060403627,3.4460739787830414,3.4460739787830414,2.4304806127824268,2.4304806127824268,-2.739999999999999,84760.48880278783,11.117393860075682,4.422633639339759,1.8227837044865702,116.29112235092447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,48.53093654769288,35.392371257240434,0.0,22.066802870465047,0.0,22.066802870465047,0.0,0.0,0.0,0.0,72.79640482153933,11.126902983393991,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,72.79640482153933,0.0,33.193705853859036,25.78,0.0,0.0,0.0,0.0,22.066802870465047,11.126902983393991,0.0,48.53093654769288,29.24944679479365,4.9839785209472085,0.0,0.0,9.351316295036533,0.0,6.109395103720502,0.0,24.539288601242966,0.0,0.0,0.0,0.0,20,0,2,3,4,2,0,2,1,4,4.450000000000003,82.48000000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19,CH3,1,-1.79,CH3_R1_neutral,4.614722222222222,0.9542592592592595,4.614722222222222,0.9542592592592595,0.5137823284112945,194.237,184.15699999999995,194.08439832,72,0.09232295351660406,-0.24449439743365764,0.24449439743365764,0.09232295351660406,0.7333333333333333,1.4,2.2,2.532561174306745,644.1543647116674,10.250712376627058,8.435879075327298,8.435879075327298,7.34333659290053,4.965794396045834,4.965794396045834,3.6549644663864003,3.6549644663864003,2.571350641509071,2.571350641509071,1.7826149872411226,1.7826149872411226,-1.9599999999999995,4748.435641333787,8.356701561792667,3.0209355041650063,1.2596517297268577,87.59897025925703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,24.26546827384644,30.68628989677245,0.0,22.066802870465047,0.0,22.066802870465047,0.0,0.0,6.923737199690624,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,6.923737199690624,5.563451491696996,42.46456947923127,0.0,22.066802870465047,25.78,0.0,0.0,0.0,0.0,22.066802870465047,5.563451491696996,0.0,36.39820241076966,22.958061310046652,0.0,0.0,0.0,9.19074074074074,0.0,5.046808390022677,0.0,14.03448790627362,0.0,2.0612962962962964,0.0,0.07692307692307693,15,0,2,2,3,2,0,2,0,3,3.091420000000001,61.78100000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
20,CH3,2,-1.79,CH3_R2_neutral,4.576018518518518,0.9526417233560093,4.576018518518518,0.9526417233560093,0.5137823284112945,194.237,184.15699999999995,194.08439832,72,0.08967732140418277,-0.2445048450672826,0.2445048450672826,0.08967732140418277,0.7333333333333333,1.3333333333333333,2.066666666666667,2.4749364421790014,644.1543647116672,10.250712376627058,8.435879075327298,8.435879075327298,7.3264998404949235,4.959811331902127,4.959811331902127,3.7044897912140025,3.7044897912140025,2.494453694083105,2.494453694083105,1.7303452120110185,1.7303452120110185,-1.9599999999999995,4584.5462110820845,8.356701561792667,3.0209355041650063,1.3449125799422346,87.59897025925702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,18.19910120538483,36.75265696523406,0.0,22.066802870465047,0.0,22.066802870465047,0.0,0.0,6.923737199690624,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,6.923737199690624,5.563451491696996,42.46456947923127,0.0,22.066802870465047,25.78,0.0,0.0,0.0,0.0,22.066802870465047,5.563451491696996,0.0,30.33183534230805,29.02442837850826,0.0,0.0,0.0,9.132314814814814,0.0,5.045864984882843,0.0,14.08936933106576,0.0,2.0657842025699167,0.0,0.07692307692307693,15,0,2,2,3,2,0,2,0,3,3.091420000000001,61.78100000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
21,F,1,-1.63,F_R1_neutral,13.411610922146636,-0.3280064247921388,13.411610922146636,0.3280064247921388,0.5188563017582588,198.20000000000002,191.14399999999995,198.059326444,72,0.1505509375009757,-0.24439100345492118,0.24439100345492118,0.1505509375009757,0.7333333333333333,1.4,2.2,2.5325611743067453,649.2405310388475,10.25071237662706,7.813843548336526,7.813843548336526,7.34333659290053,4.654776632550448,4.654776632550448,3.31988939516189,3.31988939516189,2.3203779266648654,2.3203779266648654,1.608322357241082,1.608322357241082,-2.0299999999999994,4748.435641333787,8.29248464865603,2.984333071807897,1.240515103672464,85.39956354778664,0.0,5.516700717616262,5.817220841045895,0.0,0.0,0.0,0.0,14.358372089569237,0.0,0.0,18.19910120538483,24.26546827384644,0.0,16.550102152848787,4.39041504767482,22.066802870465047,0.0,0.0,0.0,0.0,48.28179032027716,0.0,0.0,4.39041504767482,0.0,0.0,9.967957041894417,0.0,5.817220841045895,0.0,42.46456947923127,0.0,22.066802870465047,25.78,0.0,4.39041504767482,5.817220841045895,11.033401435232523,11.033401435232523,6.06636706846161,12.13273413692322,24.26546827384644,9.967957041894417,0.0,13.411610922146636,0.0,8.575740740740741,0.0,2.426481481481482,-0.3280064247921388,12.247506613756615,0.0,0.0,0.0,0.0,15,0,2,2,3,2,0,3,0,3,2.9221000000000004,57.002000000000024,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
22,F,2,-1.68,F_R2_neutral,12.96892290249433,-0.28511007180649983,12.96892290249433,0.28511007180649983,0.5188563017582588,198.2,191.14399999999995,198.059326444,72,0.1250164600037493,-0.2445015461276296,0.2445015461276296,0.1250164600037493,0.7333333333333333,1.3333333333333333,2.066666666666667,2.474936442179002,649.2405310388475,10.25071237662706,7.813843548336526,7.813843548336526,7.3264998404949235,4.648793568406741,4.648793568406741,3.3453574122603684,3.3453574122603684,2.3009980115129007,2.3009980115129007,1.5934651501128396,1.5934651501128396,-2.0299999999999994,4584.5462110820845,8.29248464865603,2.984333071807897,1.3246800053306562,85.39956354778663,0.0,5.817220841045895,0.0,0.0,0.0,0.0,0.0,14.358372089569237,0.0,0.0,12.13273413692322,24.26546827384644,6.06636706846161,22.066802870465047,4.39041504767482,22.066802870465047,0.0,0.0,0.0,0.0,48.28179032027717,0.0,0.0,4.39041504767482,0.0,0.0,9.967957041894417,0.0,5.817220841045895,0.0,42.46456947923127,0.0,22.066802870465047,25.78,0.0,4.39041504767482,5.817220841045895,5.516700717616262,16.550102152848787,12.13273413692322,6.06636706846161,24.26546827384644,9.967957041894417,0.0,12.96892290249433,0.0,8.725648148148148,0.0,2.92685941043084,-0.28511007180649983,11.997012944066515,0.0,0.0,0.0,0.0,15,0,2,2,3,2,0,3,0,3,2.9221000000000004,57.002000000000024,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
23,Cl,1,-1.61,Cl_R1_neutral,6.054925516502896,0.6442157974300833,6.054925516502896,0.6442157974300833,0.5360546750194898,214.65500000000003,207.59899999999996,214.029775904,72,0.10800694746455235,-0.24444758416924375,0.24444758416924375,0.10800694746455235,0.7333333333333333,1.4,2.2,2.5325611743067453,649.2405310388475,10.25071237662706,7.813843548336526,8.56977249435498,7.34333659290053,4.6547766325504485,5.0327411055596745,3.31988939516189,3.727089521902496,2.3203779266648654,2.625372628059766,1.608322357241082,1.8201315520182626,-1.6699999999999995,4748.435641333787,8.623270169768038,3.1742815889732823,1.3404262675804008,91.53729437174209,0.0,5.516700717616262,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,29.800041095617345,24.26546827384644,0.0,21.572735466590114,0.0,33.66774276069756,0.0,0.0,0.0,0.0,47.487202792972596,0.0,0.0,0.0,0.0,11.600939890232516,9.967957041894417,0.0,0.0,0.0,42.46456947923127,5.022633313741326,22.066802870465047,25.78,0.0,0.0,0.0,5.022633313741326,22.066802870465047,0.0,0.0,42.46456947923127,9.967957041894417,11.600939890232516,0.0,6.054925516502896,8.974351851851852,0.6442157974300833,3.365216049382717,0.0,13.405735229276896,0.0,0.0,0.0,0.0,15,0,2,2,3,2,0,3,0,3,3.4364000000000017,62.05400000000002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
24,Cl,2,-1.63,Cl_R2_neutral,5.9020737451359135,0.6871121504157222,5.9020737451359135,0.6871121504157222,0.5360546750194897,214.655,207.59899999999996,214.029775904,72,0.09089573935833699,-0.2445033624097439,0.2445033624097439,0.09089573935833699,0.7333333333333333,1.3333333333333333,2.066666666666667,2.474936442179002,649.2405310388475,10.25071237662706,7.813843548336526,8.56977249435498,7.3264998404949235,4.648793568406741,5.026758041415968,3.3453574122603684,3.7817931927323527,2.3009980115129007,2.5360951143006396,1.5934651501128396,1.7598087051541356,-1.6699999999999995,4584.5462110820845,8.623270169768038,3.1742815889732823,1.4302728639759867,91.53729437174208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,23.733674027155736,30.33183534230805,5.022633313741326,22.066802870465047,0.0,33.66774276069756,0.0,0.0,0.0,0.0,47.487202792972596,0.0,0.0,0.0,0.0,11.600939890232516,9.967957041894417,0.0,0.0,0.0,42.46456947923127,5.022633313741326,22.066802870465047,25.78,0.0,0.0,0.0,5.022633313741326,22.066802870465047,0.0,0.0,42.46456947923127,9.967957041894417,11.600939890232516,0.0,5.9020737451359135,8.989228395061728,0.6871121504157222,3.5128602922650547,0.0,13.353169861566025,0.0,0.0,0.0,0.0,15,0,2,2,3,2,0,3,0,3,3.4364000000000017,62.05400000000002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
26,CHO,1,-1.5,CHO_R1_neutral,10.888770156210633,0.5794009826152686,10.888770156210633,0.5794009826152686,0.455694085943534,208.22000000000003,200.15599999999995,208.063662876,76,0.151804149591201,-0.2978091590539775,0.2978091590539775,0.151804149591201,0.8125,1.5,2.25,2.5076366683009716,691.6476177430076,10.957819157813608,8.421477634980787,8.421477634980787,7.881341395361315,4.990171791036163,4.990171791036163,3.545144695953418,3.545144695953418,2.527791073760702,2.527791073760702,1.7592885109615997,1.7592885109615997,-2.289999999999999,8298.814492024436,8.973795860765685,3.3792869583966167,1.2553786791291246,91.76049235930078,0.0,0.0,6.286160523129555,0.0,0.0,0.0,4.794537184071822,9.967957041894417,0.0,0.0,18.19910120538483,24.26546827384644,5.563451491696996,22.066802870465047,4.794537184071822,28.352963393594603,0.0,0.0,0.0,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,16.25411756502397,0.0,0.0,10.357988675768818,42.46456947923127,0.0,22.066802870465047,42.85,0.0,4.794537184071822,0.0,11.080152209313258,22.836262675978343,0.0,6.06636706846161,36.39820241076966,9.967957041894417,0.0,0.0,0.0,19.808399785840265,0.0,3.6505574452003033,0.0,13.063079805996471,0.8112962962962962,0.0,0.0,0.0,16,0,3,2,3,3,0,3,1,3,2.5955000000000004,62.43150000000002,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
27,CHO,2,-1.51,CHO_R2_neutral,10.665576499118165,0.6222973356009072,10.665576499118165,0.6222973356009072,0.455694085943534,208.22,200.15599999999995,208.063662876,76,0.14962922409989765,-0.2978949938558885,0.2978949938558885,0.14962922409989765,0.8125,1.4375,2.125,2.41459347479543,691.6476177430076,10.957819157813608,8.421477634980787,8.421477634980787,7.864504642955708,4.984188726892455,4.984188726892455,3.5783239855554667,3.5783239855554667,2.4990906018052566,2.4990906018052566,1.7106447622542316,1.7106447622542316,-2.289999999999999,8158.272154695604,8.973795860765685,3.3792869583966167,1.3358058857067674,91.76049235930078,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,9.967957041894417,0.0,0.0,12.13273413692322,30.33183534230805,5.563451491696996,22.066802870465047,4.794537184071822,28.352963393594603,0.0,0.0,0.0,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,16.25411756502397,0.0,0.0,10.357988675768818,42.46456947923127,0.0,22.066802870465047,42.85,0.0,4.794537184071822,0.0,5.563451491696996,28.352963393594603,0.0,12.13273413692322,30.33183534230805,9.967957041894417,0.0,0.0,0.0,19.605147549760645,0.0,3.8996140400604697,0.0,13.012787540942302,0.8157842025699169,0.0,0.0,0.0,16,0,3,2,3,3,0,3,1,3,2.5955000000000004,62.43150000000002,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
